"Померил давление. Не подошло.",3552,395
"Маму не слушаешь, так Бродского послушай.",2180,223
"Отделять перед стиркой цветное от белого - это расизм.",2953,308
"Террористы были настолько бедными, что им пришлось заложить бомбу.",2056,174
"Лучшая защита — это обнимание.",4844,697
"Кто рано встает, тому Бог перфоратор дает.",3863,473
"Широкоформатная печаль.",2717,285
"Я не говорю, что ты живешь прошлым, но хватит бранить кучера.",4108,484
"- На следующей выходите?
- Нет.
- Я тоже.",2328,218
"Тем, кто умер, не страшны тревоги..",2136,188
"Будем же любить друг друга, пока лень не разлучит нас.",1896,169
"Жена путешественника во времени теряла девственность 74 раза.",1791,102
"Мне нравится все как есть. И есть.",2239,236
"В городе пахнет только тобою. Опять перебои с горячей водою.",3652,311
"Нельзя идти в гости к девушке с пустыми руками. Поэтому забей себе обе руки татухами.",2804,268
"— Есть я и ты, а всё, что кроме, легко уладить с помощью зонта.
— Я изменила тебе.
— Улажу с помощью зонта.",2654,218
"Тленных не брать!",1897,197
"Игорь, прекрати чавкать, ты же девочка.",2997,322
"Я для тебя роллы сверну.",4533,446
"",1964,315
"За всё хорошее в этой жизни приходится хотеть спать.",5921,966
"Что?! Они закрывают «Макдональдсы»?! Я задыхаюсь от гнева! А, нет, это просто одышка.",2499,240
"Я не самовлюбленный, у меня просто кость шикарная.",5586,709
"Ты впускаешь Бродского в свое сознание, а он не выпускает тебя из комнаты.",2927,331
"Фитнес-клуб «Аристотель». Приведи свою материю в форму!",3286,439
"Когда ты успешный, тебе все равно, что ты это выдумал.",2410,264
"— Да вы все е*нулись!
— Мужчина, не ругайтесь — здесь же дети!
— Это-то меня и смущает в нашей свингерской оргии.",3307,300
"Продал душу дьявола.",1889,188
"Извините, а вы меня случайно до добра не доведете?",5223,781
"Первобытным детям приходилось играть в "Камень-камень-камень".",3186,328
"Давай ты потратишь на меня лучшие годы своей жизни, но это будет как бы мне на день рождения.",4445,531
"Я бы много чего отдал за умение конкретизировать.",1951,163
"Эффект бабушки.",1828,149
"Что поделаешь, если мой любимый магазин все по 100 000 рублей.",2442,223
"Дорогой, у нас будет истерика.",3393,347
"Есть над чем задуматься, а нечем.",4788,693
"В реальности все не так, как на самом деле.",2788,436
"Вот уже несколько столетий ученые всего мира бьются о дверные косяки в темноте.",3436,411
"Стоишь ли ты того, чтоб кто-то ради тебя вставал с дивана?",2174,220
"Алексей часто называет себя в третьем лице, поэтому многие думают, что я не про себя рассказываю.",2911,246
"Что мне снег, что мне зной, что мне дождик проливной.. Когда я всегда на работе.",3309,408
"Соседи так долго делали ремонт, что у меня до сих пор фантомные дрели.",3246,318
"Доктор сказал следить за питанием. Сегодня следил за гамбургерами в макдональдсе.",2176,189
"Я с самого детства хотел джедайский меч. И вот наконец-то настал тот день, когда я расхотел.",2734,250
"В Средние Века люди не боялись делать зло друг другу. Земля то была не круглая.",4410,576
"Я бы сейчас многое отдал за неделю на море.
Кроме денег.",2874,284
"Молоко вдвойне вкусней, если ты не ел семь дней.",3426,281
"Путь к сердцу вегетарианца усеян шелухой, кожурой и огрызками.",2435,265
"Сунул рака прямо в грека. (видео)",1757,137
"Завтра рано вставать. Встану послезавтра.",4261,614
"Пришел. Увидел. Распиздел.",2469,194
"Купила мама коника, а нужен фуджифилм.",2244,216
"Клуб бывших анорексиков "для тех кому за 40"",2187,123
"Бесцельно прожратые годы.",2216,183
"- Доктор, посмотрите больного.
- Да что я, больных не видел, что ли?",3342,439
"100 землетрясений, которые потрясли мир.",1917,128
"В одной семье жил львенок. Он вырос в большого льва. Лет шесть все шло хорошо, но кончилось трагедией - муж напился и зарубил жену топором.",1978,219
"Куда-то вдруг исчезло всё новогоднее настроение.",3207,406
"Гуманитарии, не злитесь на шутки технарей про вас. Они такие же люди. Только умнее.",2872,322
"Нарожают таких, как я, а вам потом восхищаться.",3879,429
"Отвечаю на все сообщения, просто на некоторые устно.",4194,515
"Анна Ахматьтвою.",3226,307
"Ежегодная выставка рукоделия "Врачи сделали все, что могли"",2068,225
"С девушкой, согласившейся на предложение поехать к вам в гости и посмотреть сербский фильм,может быть только малобюджетный авторский секс.",1887,173
"Однажды отец подозвал меня к себе и сказал: «Давно мы с тобой не разговаривали по душам, как отец с сыном. Как создать электронную почту?».",2691,176
"Лучше синица-казах, чем журавль-негр.",2233,226
"Лосиная талия.",3467,372
"Не можешь прокормить мужа — пропей его.",3712,422
"Работа-дом, дом-работа, работа-дом… Трудно вести такую двойную жизнь.",4113,551
"Я скоро состарюсь и умру, а Хрюша и Степашка всё так же молоды и у них новые бабы.",3666,273
"Я кузнец. Я не могу не куя.",4501,587
"Она не забрала 20 копеек сдачи в магазине, и я понял, что с этой зажравшейся сукой мне не по пути.",2169,137
"Оценочное суждение - это плохо.",2875,410
"Мне нужна твоя аморальная поддержка.",4410,588
"Дейл Карнеги "Как перестать беспокоиться о лишнем весе и начать жрать"",2281,207
"Если одновременно любишь двух людей и не можешь выбрать, выбирай первого. Или второго. Или первого. Хотя второй тоже ничего.",3939,328
"В жизни каждого человека наступает такой момент, когда человек понимает, что этот момент наступил.",3671,505
"Все полезные йогурты полезны одинаково, каждый бесполезный йогурт бесполезен по-своему.",2014,205
"Папа может, папа может жить как угодно,
Только мама, только мама мешает жить.",2026,166
"- Вот, возьми эти таблетки.
- Ой, такие горькие, а от чего они?
- От комаров.",4188,562
"А вы не знаете, как лечить раздвоение личности? Не для себя спрашиваю.",4582,564
"Сенсация! 124 трупа было найдено в земле возле домика охранника кладбища.",1924,142
"У меня такое состояние, как будто я не спал три дня. Это может быть как-то связано с тем, что я не спал три дня?",2673,274
"- Парень в крутой винной бочке, кто ты без неë?
- Философ, циник, космополит, древний грек.",3121,378
"Бабушкина швабра - это мой конек.",2159,159
"Продам кота. К туалету прикручен.",3393,369
"Не в жизни счастье.",3797,325
"Я не держу зла. Мое зло неудержимо.",3217,397
"В нашем новом кафе мы постарались максимально воссоздать домашнюю атмосферу, поэтому здесь нет еды.",3981,420
"Найди работу по душе, и тебе не придется работать ни дня в своей жизни. Потому что тебя туда не возьмут.",4250,460
"Все парни сволочи. Всем им нужно только одно. Но почему, почему не от меня?!",2505,124
"В детстве меня покусала собака, и с тех пор я боюсь детства.",3006,300
"Доктор, мне очень больно Вам об этом говорить, но Вы мне зашили рот.",2783,310
"Сегодня я ничего не ела, а потом съела всё.",2804,258
"Скажем «нет» бессмысленному отрицанию!",2665,297
"Невыносимая легкость кошелька.",3597,415
"Никому не даю советов и вам не советую.",3934,470
"Кот ищет, кот всегда найдёт.",3080,335
"ется, что я живу в какой-то временной петле. Иногда мне каж",3779,471
"Доброе утро, ну и хватит о добром.",2964,324
"Если бы каждый раз, когда я хочу выпить, мне давали выпить, то я бы выпил.",3148,284
"— Вот мое прошение об увольнении. Спасибо вам, но мне бы хотелось идти за своей мечтой.
— Какой мечтой, если не секрет?
— Мечтаю не работать.",3051,328
"Какой русский не любит быстрые углеводы?",2532,279
"А рельсы-то, как водится,
У горизонта сходятся -
Вот там-то паровозам и пизда.",3977,424
"А может быть ворона пам-парам-парам-парам, а может и собака пам-парам-парам-парам а может и корова пам-парам-парам-парам погасят мой кредит?",4407,477
"Продал грушу дьяволу.",2966,296
"Одна из двух самых мерзких вещей на свете - это недосказанность.",3042,345
"Мне пора бежать на диван.",6534,654
"Меня бесит, что я всегда спокоен.",6011,670
"Если у вас нету денег, то женщины вам не страшны.",7112,708
"Казань брал. Астрахань брал.Хорошие холодильники черт возьми!",3811,242
"— Сколько нужно параноиков, чтобы вкрутить лампочку?
— Кто вы такой и почему меня спрашиваете?",3690,337
"Стой, кто идиот? Стрелять буду.",2969,260
"Картина всегда падает маслом вниз.",6443,698
"— Милый, я дома.
— Женщина, откуда у вас ключи от моей квартиры?",4921,497
"Какой неожиданный поворот соитий.",4385,396
"Люди, стреляющие себе в голову из пистолета, чаще других склонны к суициду.",4408,392
"Доктор, а давайте вырежем мои внутренние монологи.",8617,1360
"Анна Карнегина. "Как перестать бросаться под поезд и начать жить."",7404,992
"— Убил бы сейчас за бигмак.
— Но ты только что поел.
— А это ради убийства, а не ради еды. Бигмак только повод.",4495,334
"Сказал одной из своих подруг, что она нарисовала брови слишком высоко. Она выглядела удивленной.",4849,355
"В реабилитационном центре можно реабилитироваться, реабилитироваться, но так и не выреабилитироваться.",4148,481
"Неси меня, портвейн, в свою страну портвейнью.",11114,1297
"Живи так, как будто от этого зависит твоя жизнь.",8840,1504
"- Ты лежишь на тёплом песке.. Тебе хорошо и комфортно.. Твоё тело максимально расслаблено.. Тебя начинает клонить в сон.. Твои веки тяжелеют..
- Мужчина, что за хуйню вы городите?? Проезд оплачиваем..",5085,501
"Из первой помощи я умею делать только искусственное придыхание.",2212,165
"Когда я встречаю красивую девушку, то первым делом стремлюсь выяснить, умна ли она. Если нет – она моя!",3164,191
"Кто не врет, тот не спал с пятью бабами.",2790,202
"Поверь мне, я знаю, что такое терять близких. Просто занимался работорговлей не один год, а еще я растеряша!",1805,115
"Какие планы на вечность?",5199,794
"Дай человеку рыбу, и он будет сыт один день. Научи человека рыбачить, и он сопьется.",6472,695
"- Здравствуйте, Валерий Вячеславович.
- Друзья зовут меня просто Валерий.
- Здравствуйте, Валерий.
- Вячеславович.",5591,587
"Я вам в сотый раз повторяю, что склероз мы не лечим.",3157,304
"Ты пускаешь алкоголь в свою кровь, а он начинает писать твоей бывшей.",4517,259
"Можно ускорить вращение тела, сместив его массу к центру. Значит, если лечь, это немного ускорит вращение Земли, а, значит, сократит день.",2742,325
"Одного котика хозяева увезли за 40 км и выкинули в лесу. А он через два года вернулся и перелезал всем горло.",3365,256
"Простите, что так часто извиняюсь.",3135,267
"Две параллельные прямые живут в Эвклидовом мирке и бегают пересекаться в мир лобачевского тайком.",5660,844
"Говорят, если съесть шоколадку - сразу поднимется настроение. Но все это не работает без пары литров шампанского и голой женщины.",4035,413
"Хорошая мысля приходит, опошляй.",2931,255
"- Алло! Это психиатрия? Тут человеку очень хорошо.",5521,785
"Не важно, толстая ты или худая. Главное, чтоб не толстая.",9440,1034
"Кофе "Якобс" - больше чем просто пиво.",1853,150
"Человек рожден для счастья, как птица для паштета.",3971,463
"У девушки аллергия на мою кошечку, она поставила мне ультиматум и я не могу оставить ее. Может быть, кто-нибудь хочет ее забрать? Рыженькая, зовут Муся, откликается на имя. Очень дружелюбная. Работает в сфере международных отношений, ей 28.",4586,409
"Когда летишь с моста, понимаешь, что все твои проблемы решаемы. Кроме одной. Ты забыл выйти из "Вконтакте".",5364,347
"Ничего на свете лучше нету, чем бродить (песенка маленьких дрожжей)",6844,764
"Когда я вижу, как ты танцуешь. Малыш, ты меня позоришь.",10408,1119
"– Я ломал стекло как шоколад в руке, я резал эти пальцы за то, что они не могут прикоснуться к тебе…
– Мы с таким опытом на работу не берём.",6148,778
"Тот, чье имя нельзя называть, потому что оно занято другим пользователем.",3494,254
"Без Земли наша жизнь беспочвенна.",2985,252
"Отдадим кошку в добрые руки. К лотку приучена. Вообще с него не слазит, заберите её, нам страшно.",4528,458
"- Каково это, быть наркоманом?
- Не «каково», а «какао».",4342,391
"Ученые доказали, что белые мыши размножаются гораздо лучше, если им не мешают ученые.",3069,237
"Если бы я мог убивать людей взглядом, я бы никогда не моргал.",2892,230
"",2044,627
"Есть вещи похуже морфия. Но лучше - нет.",3984,323
"Сидит дед во сто шуб одет, кто его раздевает тот - извращенец.",3928,305
"Уже неделю в нашем городе бастуют шахтеры, они требуют построить им хоть одну шахту.",3007,235
"Сначала я тестирую свои шутки на кроликах. Если кролики перестают трахаться, значит их можно показывать вам.",1851,63
"Несите мертвецов! И поживее!",4571,436
"Разбирая старые вещи в шкафу, можно найти много хорошего и пять раз кота.",9947,1490
"Пособие для чайников "Как переспать с кофеваркой".",3114,225
"Лучший подарок девушке — это смска, сделанная своими руками.",2817,257
"рекою льются макароны
ломится стол от макарон
олег подержаный форд фокус
купил недорого в кредит",4766,524
"Вес насекомых, которых за год съедают все пауки на Земле > общего веса всех живущих людей. Что им мешает при желании поменять вкусы на год?",1970,173
"Я уже не в том возрасте, чтобы быть умнее всех.",5654,785
"В три часа ночи в тёмном переулке всегда можно встретить человека, которые поинтересуется у тебя о твоих проблемах.",2975,253
"Не грусти, ведь сегодня умер какой-нибудь плохой человек.",2839,279
"Поступай с другими так, чтобы они поступали с тобой, как хочется тебе.",3902,522
"Если мне предложат выбор: оторваться с друзьями в клубе или уныло торчать дома с книжкой, это будет что-то из американской прозы ХХ века.",6432,747
""Многие люди слишком доверяют рекламе. Но теперь, благодаря нашему новому препарату.."",2606,259
"Если у тебя нет своего мнения, значит у кого-то их два.",4232,535
"Если моя девушка любит секс больше, чем я, кто должен платить за ужин?",4448,373
""Всегда трезвые грузчики". Воспользуйтесь нашими услугами, нам очень грустно.",2859,226
"Потусторонних просьба покинуть помещение.",3556,375
"Посоветуйте планету.",4943,665
"— Ты слишком много смеешься. Это несерьезно.
— А ты слишком серьезный. Это не смешно.",5928,813
"Пошли дурака за Скотчем, и он принесет липкую ленту.",4229,489
"Он тогда продал свой дом, продал картины и кров, и на все деньги завел теплых пушистых котов.",6625,897
"Цирк уехал, циркули остались.",5089,545
"Невероятное путешествие от стула до холодильника.",3275,290
"– Что мы знаем о майских жуках?
– Большинство из них – тельцы.",9064,1103
"Кто личное местоимение первого лица единственного числа, тот я.",2850,265
"Когда мне грустно, я запираюсь в ванной и режу себе колбасу.",4580,466
"Не могли бы вы принести мне прибыль?",6498,935
"Дела шли хорошо, но неизвестно куда.",7678,1283
"Выкуривать по три пачки в день – трудный путь, но разве нам нужны легкие?",5978,601
"- Ты слишком много на себя берёшь.
- Мой кредит. Что хочу, то и делаю.",2964,233
"Под дождем суп можно есть вечно.",8279,1064
"Жизнь отымела смысл.",6428,928
"Да я всегда дураком был, а вот ты деградируешь!",4422,482
"Держи друзей близко, а врагов на цепи в темном подвале.",2810,270
"С годами шансы на любовь до гроба сильно возрастают.",10071,1393
"Я очень хороший человек! Будь у меня друзья, они бы это
подтвердили.",3298,292
"Любовь зла - полюбят и меня.",7340,776
"Сегодня меня весь день снобит.",3153,358
"Вчера удалось заглянуть за горизонт, там та же хуйня.",2717,227
"Если бы книги могли говорить, вообразите, сколько интересных историй они смогли бы нам рассказать.",2192,170
"Ломаю вещи в доме, а потом сам их чиню. У меня золотые руки из задницы.",5957,599
"Ничто так не портит мою нервную систему, как всё.",5296,728
"Добился сам - добей другого!",4797,607
"Между нами возникло полное "взаимонедопонимание".",2808,281
"Мама – аристократия, папа – бокал глинтвейна.",4913,615
"Все мужики одинаковые. Не ответишь ему на сообщение пару месяцев и вот он уже встречается с другой.",5807,470
"В городе, в котором нет памятников, голуби гадят на более или менее известных людей.",3813,339
"Сеть питерских закусочных «Бутербродский».",3803,352
"Пятачок, неси ружье. Это какая-то неправильная жизнь!",6965,967
"Путь к моему сердцу, как и я сам, лежит на диване.",3046,240
"Я умная и красивая. Жаль, что не одновременно.",4092,419
"А если Морфеус тебе скажет с крыши прыгнуть, ты тоже прыгнешь?",2275,258
"Ты напоминаешь мне меня самого, когда я был в твоём возрасте. В твоём возрасте мне тоже было столько же лет, сколько и тебе сейчас.",3440,313
"Знания - силой!",1785,199
"Всегда очень переживаю, когда подруга не берёт трубку, вдруг её похитили и изнасиловали. А меня - нет.",3501,288
"Твой язык не повернулся бы сказать мне такое, будь он у меня во рту.",3769,328
"Это было прекрасное лечение, вот только пациента потеряли.",2222,215
"Серийный тупица.",7918,959
"Плохому теоретику реальность мешает.",4506,697
"- Что бы вы предпочли, чтоб Цезарь был жив, а мы были рабами, или чтоб Цезарь был мертв, а мы были свободны?
- Вообще-то, я хотел цезарь с курицей у Вас заказать..",3219,248
"Есть ли жизнь после работы?",6584,962
"- А можно мерить счастье в котиках?
- А в чем же еще?
- В деньгах.
- Но как-то глупо гладить по вечерам деньги.",6128,890
"Сначала мы символически выпивали за символистов, а потом дошли до реалистов и примитивистов.",2505,269
"Дошел до ручки. Стою и думаю: от себя или на себя.",5308,697
"Я — поле жестокой битвы еды со сном.",2703,267
"Согласно исследованиям группы профессоров Московского физико-технического института, девушка, не знающая теоремы Вейерштрасса, не может быть интересна молодому человеку.",3882,472
"— Какая разница, как я попал в твою квартиру?! Главное, что мы теперь вместе.",7148,815
"Вчерашний день перевернул мою жизнь на 360 градусов.",2813,248
"Угрюмочная.",2348,205
"— Он научил меня твёрдо стоять на своём, но при этом быть мягким.
— Кто "он"?
— Диван.",2154,166
"Труп моего врага - мой друг.",3574,350
"Никто не хочет помочь мне стать самостоятельным.",5600,592
"Ты мне напоминаешь тебя в твоем возрасте.",2314,153
"У меня никого нет, но и меня ни у кого нет.",4395,383
"Я прошу только одного: дайте мне хоть какую-нибудь надежду! Ну, на худой конец, тамара тоже сойдет.",2892,198
"Ну вот. Теперь все пропало. Наконец-то.",3630,446
"У меня понимающая жена, дети-отличники, великолепная работа, дом на берегу реки, достойная машина. И все это благодаря обычной шизофрении.",5866,640
"Пуля многое меняет в голове.",4451,508
"Воры, волновавшиеся из-за того, что у них нет ничего святого, ограбили церковь.",4044,433
"Не пытайтесь разговаривать с людьми на их же языке, они воспринимают это как хамство.",6729,1069
"Останови внутренний диалог бесплатно, без регистрации и смс.",3567,469
"- Почему вы, девушки, воспринимаете всё превратно?
- Ты меня сейчас тупой назвал?!",3329,285
"Мало кто задумывался, но клоуны вечно суют свой нос в не свой.",5429,623
"Динозавры вымерли. Кроме птеродактилей, они пошли работать учителями в школы. Хватит кричать, Мария Павловна, никто не подходил к вашему гнезду.",5786,644
"Куплю реквизит для костюма эксгибициониста.",1752,85
"- Аллo, любимaя! Это ты?
- Да. А кто гoвoрит?",6481,752
"Череда громких краж прокатилась по магазинам барабанных установок.",2570,226
"Одна хитрая пара, чтобы никогда не расставаться, постоянно брала новые кредиты.",4741,517
"Я услышал крики. Доел булочку, допил кофе и сразу примчался!",3310,297
"Все бабы как бабы, а я старый, усатый библиотекарь.",3276,288
"Многие говорят, что я нелогичен. Это не так, хоть это и правда.",4823,649
"Температура - тридцать семь и жесть.",3057,247
"Она была неуломима.",3114,285
"Приезжаю на работу вовремя, чтобы какое-то время побыть одному.",4833,428
"Я ухаживаю за девушками очень осторожно, со стороны это выглядит, как будто у меня нет девушки.",3908,279
"Кто сказал "слуховые галлюцинации"?!",2543,218
"Зависит ли время кормления гремлинов от часового пояса?",2096,233
"Ложка бочки в бочке ложек.",2743,259
"Школа боевых искусств Фэн-шуй-до. Поставь всех на место!",3733,497
"Я боюсь предаваться воспоминаниям. Это началось ещё в дека.. ААА!!!",2262,179
"Если в фонарик вставить батарейки обратной стороной, он будет излучать холод и тьму.",5636,718
"Ухожу из дурки. Так будет лучше для меня обоих.",5127,468
"Я всегда беру с собой на разборки нож, на случай, если кто-нибудь принесет тортик.",6794,699
"Андрей не знает, что такое "спам" и уже сейчас длина его пениса составляет 130 сантиметров.",2393,132
"В баре в течение 2 часов на меня пялился грустный парень. Мне стало не по себе и я купил ему выпить. Оказалось это зеркало.",2674,180
""Я знаю, где ты живешь. Я слежу за тобой. Я хочу тебя, как хотят новую игрушку. Я одену тебя в первоклассницу и заставлю тебя в таком виде рубить сырое мясо топором. Мы будем кататься на застрявшем лифте до 6 утра и я подарю тебе китайскую тупую бензопилу. Я приду к тебе этой ночью."

Пошли этот текст девять раз своему другу и ты узнаешь о себе много нового, а может быть даже найдешь свою любовь!",3470,381
"Сейчас бы чаю горячего, а не хочется.",6548,917
"Всех денег заработать нельзя, но пропить можно.",4552,501
"Шёл Шива по шоссе сокрушая сущее, а на встречу Маша шла круглое сосущая.",7937,1156
"Ты активировала мой внутренний уголь.",3591,290
"Зевсом его прозвали потому, что он снимал штаны и бил всех молнией.",1803,139
"Перфекционист, смотревший на близняшек, занимавшихся синхронным плаванием, умер от эстетического экстаза.",6052,597
"Если бы "Go-Go" танцевали в прошлом, он бы назывался "Went-went".",5040,462
"Ненавижу людей, которые ненавидят людей.",2343,229
"Этой зимой я легко вставал с первыми лучами солнца!",2819,161
"Я не ленивый, просто мне не хочется делать то, что лень.",2458,254
"Загугленная молодость.",4001,476
"Мы поняли, что наш сын верблюд, когда он наплевал на наше мнение.",2065,119
"Эх, вот раньше время было! Как вспомнишь! Пятнадцать минут второго, например.",4885,596
"— Не суди, да не судим будешь.
— Протест защиты отклонён.",7014,929
"—Ты извини, это я только трезвый так себя веду. На самом деле я другой.",4075,443
"Жилой комлекс «Эдипов».",3350,386
"Мужчина выпрыгнул из окна девятого этажа и выжил. Потом, правда, умер, когда долетел до земли.",3577,336
"Научись находить счастье в самых неожиданных местах, таких как твоя жизнь, например.",7642,1266
"Всем кажется, что у меня паранойя!",2061,165
"- У меня для тебя сюрприз!
- Ого, какой?
- Закрой глаза, досчитай до квадриллиона

- Можешь открывать
- Вау, старость! Круто..(",2867,202
"Самое вкусное в зеленом чае без сахара — это чувство собственного превосходства.",7742,1087
"— Как ты относишься к людям, которые бормочут что-то себе под нос, а потом не повторяют?
— Что?
— Ничего.",3629,373
"- Это то, о чем я думаю?
- Извращенец.",2253,187
"Куда не посмотри, туда уже смотрел.",4084,420
"Если серьезно подумать, ответ на вопрос «чего я хочу?», прост и мечта вполне достижима. Как правило, до нее не больше километра и это колбаса.",2553,264
"Народная примета: если с похмелья утром зубная щетка не помещается в рот, то она от обуви.",4534,538
"Если приложить к уху раковину, можно услышать, как продавец отдела сантехники вызывает охрану.",5043,628
"Закрой глаза и никому не открывай.",5251,646
"Пока ты ходишь на работу, твоя девушка стареет.",3771,305
"Я буду заставлять животных кусать меня, пока не получу хоть какую-нибудь суперсилу!",2928,294
"Мой дядя самых честных грабил.",3505,235
"Когда зла на всех не хватает, сосредоточьтесь на конкретном человеке.",5382,682
"Решить проблему нарушителей на дорогах нам помогут камеры. Газовые камеры.",2782,319
"Если красивых и умных одновременно не бывает, то значит я не существую?",4696,605
"Людоеды сетуют на обилие черствых людей.",4411,600
"Мушкетеры-дистрофики прячутся один за всех и все за одного.",6473,745
"- Доктор, я буду жить?
- Да, если не умрете.",3670,383
"Месть - это блюдо, фотографий которого еще нет в инстаграме.",3649,350
"Невыносимость мусорного ведра.",3499,307
"В аду обе стороны подушки тёплые.",3076,288
"Дождь. Небеса плачут. Тут, конечно, возможны варианты, но я предпочитаю думать, что они именно плачут.",2767,284
"Настоящий мужчина идет к врачу только тогда, когда обломок копья в спине начинает мешать спать.",6502,856
"Никогда не забывай о своём склерозе.",2306,207
"Поступая в университет, я боялся, что меня выгонят, потому что там всё очень строго и я тупой. Оказалось, там всё не очень строго.",4306,398
"Встречали по одежке, провожали по уму. Короче - дважды побили.",3538,443
"Знаешь почему когда индейцы танцуют танец дождя, потом всегда идет дождь? Потому, что они танцуют пока он не пойдет.",3996,447
"Ищу работу в офисе. Во время проверок могу съесть любую документацию.",4131,442
"Запрещена продажа спиртных напитков и табачных изделий лицам не достигшим магазина!",1934,153
"– Как сказал Кьеркегор, «моль болит стулом, а бытие определяет сознание».
– Что, прям вот так – «бытие определяет сознание»? Что за хрень? Что это вообще значит?",3662,473
"Врач оптимист решил не ехать на вызов.",4358,484
"- Милый, нам нужно серьезно поговорить, позвони!
- Почему я не могу дозвониться?
- Потому что я обиделась и забанила, глупый.",2194,164
"Вы лучше выспитесь, если поставите будильник не на 6:30, а, например, на лестницу в подъезде.",5944,915
"Не так страшен чёрт, как страшны два чёрта.",1760,140
"Предупредительный выстрел в голову.",2908,304
"Ленивый работник ЗАГСа не приходит к первой паре.",7615,799
"Первое правило Клуба Воров... Так, кто, вашу мать, украл правила?!",3004,271
"– Доброе утро, клавиатура! Хочешь кофе?",3606,428
"Оптимисты верят в счастливый конец света.",2740,349
"Как при покупке отличить настоящий диплом юриста от поддельного?",3571,341
"— Какого черта ты опять пришла пьяная в 7 утра?
— Я что не имею права позавтракать в кругу семьи?",5467,576
"– Всем лежать, это ограбление.
– А можно мне сидеть, а то боюсь, что засну.",3797,426
"Жуть стала лучше, жуть стала веселей.",4095,682
"Чистые зубы не у того, кто их чистит, а у того, кто их не пачкает.",2215,159
"Садовод-педофил ухаживает только за молодыми растениями.",3673,293
"- Что за профессия вообще такая - кинолог..?
- Не твое собачье дело.",5167,534
"Самое сложное в отношениях, это быть трезвым.",3221,294
"Красное вино идёт под мясо,
Белое вино идёт под рыбу,
Бехеревка подаётся к утке.
Я пьяна, но всех умней в маршрутке.",4130,350
"— Добро пожаловать в клуб сарказма! Все знают первое правило клуба?
— Больше сарказма?
— О-о-о, а вот и первый ëбаный Эйнштейн!",5065,501
"Ждешь принца на белом коне, а попадаются только всадники Апокалипсиса.",6623,813
"Тягу к насилию я впитал с молотком матери.",2540,216
"Не подумайте ничего плохого, но мне все равно, что вы обо мне подумаете.",2209,210
"Белка-летяга за всю свою жизнь так ни разу никуда и не слетала. Хотя и планировала.",8773,1290
"Не выходи из бара, не совершай ошибку.",3540,314
"Не бросайте друзей в биде.",2735,227
"Вся в слезах и в губной помаде перепачканная нога.",1965,153
"Наши фанаты постоянно спрашивают нас – «С чего вы взяли, что мы ваши фанаты? Вы кто такие вообще?».",5126,599
"Как себя вести, если парень не пришёл на свидание? Когда начать ему названивать? Какой у него телефон?",2058,104
"Ой, извините. Кажется, середина моего предложения перебивает начало вашего.",4854,612
"Как говорила моя бывшая: "Мы расстаемся, козёл".",2545,113
"Жизнь прошла мнимо.",1782,135
